pl_orbper,pl_rade,pl_eqt,st_teff,st_rad,st_logg,pl_insol
3.6238662,16.4563404,1534.6607085,6717.3,1.39527,4.3,1310.9028217
4.1689145,7.3156426,961.3875339,5119.0,0.874119,4.49,201.8900648
2.9508097,19.4435142,1659.7353595,5823.8,1.70744,3.99,1793.3967876
1.5970752,,,,,,
5.3868381,15.8461,1113.0,5915.0,1.13,4.37,255.316
1.3312309,12.5661,1857.0,5247.2,0.66,,1975.12
2.3365744,9.51324,1738.0,6545.0,1.41,4.27,1516.77
1.5314941,24.932622,1939.1244573,6650.0,1.27101,4.38,3341.5174815
1.9905105,5.94241,2665.0,6211.0,1.07,4.46,8376.54
1.3550447,,4486.0,14466.0,,,67280.3
25.2580075,8.7026468,561.7594116,5290.0,0.946086,4.45,23.5354459
2.0916623,22.2405,2825.0,6600.0,2.36,3.83,10586.0
4.6259138,14.9419,1443.0,7388.0,1.44,4.34,719.837
4.0211797,16.4291,1253.0,4881.0,2.79,,409.938
4.4433921,12.1784,2217.0,7664.0,1.23,4.51,4015.1
3.8331282,12.9506,1810.0,8408.0,1.24,4.57,1782.41
4.2672965,18.7854,1712.0,6548.0,1.79,4.06,1427.16
1.5252473,9.59771,1849.0,5698.0,2.44,3.67,1941.1
3.2517862,13.6873,1966.0,5824.0,0.92,4.53,2483.34
0.7327757,,1779.0,5195.1,,,1664.1
1.8237148,12.3326,944.0,4581.0,0.78,4.51,131.939
5.6748327,11.6571011,936.9112513,4871.0,1.09429,4.26,182.1020435
4.420983,,,,,,
4.8405428,8.96118,989.0,5875.0,1.08,4.4,159.338
2.8371201,13.1836,1131.0,5301.0,1.2,4.24,271.99
2.7519326,,,,,,
2.9098435,13.2842,1228.0,5955.0,1.31,4.24,378.481
3.0271374,22.466,1775.0,6678.0,1.49,4.24,1651.47
3.224746,,1317.0,5032.0,,,500.144
2.2310803,16.1961401,1683.0269718,5905.0,1.42673,4.16,1896.2050788
5.2848691,21.377066,1219.8388469,6113.0,1.2729501,4.29,523.2760294
3.8600722,10.5393,874.0,5096.5,0.77,4.59,97.2691
6.8380862,17.4994,840.0,5912.0,0.96,4.51,82.8358
3.0001627,15.0659,1622.0,6695.0,1.45,4.27,1151.61
2.0519085,14.7471,1576.0,6386.3,1.42,,1024.7
4.6606892,21.5363,1715.0,8608.0,2.6,3.94,1436.15
2.8977031,17.057,1886.0,6397.0,1.67,4.1,2102.4
4.319754,13.1542,1192.0,5783.0,1.25,4.26,335.6
5.3305676,15.5434,1136.0,6076.0,2.01,3.89,277.237
3.2782956,12.1111,1391.0,5544.0,1.32,4.19,622.203
3.2420704,12.4447,1220.0,5570.7,1.21,4.26,368.009
4.36907,5.94716,634.0,4391.0,0.9,4.36,26.8795
3.2806578,11.5452,1340.0,5717.0,1.18,4.3,535.248
2.0694143,,,,,,
4.3636327,9.0556,925.0,5042.0,0.87,4.48,121.921
5.1108509,,1107.0,4916.0,,,249.397
3.4654953,14.2776184,1552.6711273,5570.3,1.77738,3.93,1373.5324063
2.8724894,13.1718,1387.0,5752.0,1.1,4.37,614.779
1.0848133,12.3151,1148.0,4670.0,0.99,4.32,289.23
1.7113115,,1740.0,6845.2,,,1522.7
2.9817237,15.4413,1937.0,7717.5,2.14,,2338.63
1.5039495,17.3816,1619.0,5623.0,0.95,4.54,1141.17
3.0415724,10.3727,,5814.1,1.3,,1021.58
2.501531,20.1829,1947.0,5823.0,1.58,4.06,2388.65
3.3687307,13.6378,1248.0,5727.0,1.18,4.3,403.813
2.9661661,16.476,1122.0,5436.0,1.17,,263.25
3.500869,13.3258,1531.0,5870.0,1.69,4.01,913.394
11.6235,20.7208,661.0,5518.0,0.89,4.34,31.7369
3.0086349,13.7329,1495.0,5984.0,1.46,4.15,831.069
3.0002348,,697.0,5757.3,,,39.1931
3.3412415,10.2542,993.0,5285.0,0.9,4.48,161.632
2.304583,16.9661,1970.0,6562.0,1.58,4.18,2500.98
3.3418892,13.4003,928.0,4874.0,0.8,4.53,123.578
0.8912218,15.1782,2274.0,6245.0,1.59,4.12,4445.59
5.6089886,8.1185589,926.0791782,5353.3,0.927391,4.47,173.8254973
1.6180578,,1552.5445917,,,,1373.0847145
3.10926,9.58224,1338.0,5894.0,1.18,4.32,532.263
1.4005308,15.9952422,1665.0948975,5765.0,1.06059,4.4,1816.6738365
3.2583798,6.27906,1043.0,4992.1,0.9,4.44,197.102
10.3918699,13.0244,594.0,6683.0,1.69,4.13,20.6991
6.1080224,12.8902,1345.0,6204.0,1.48,4.17,544.723
4.9386676,21.2842391,1817.3748885,5646.0,3.0218699,3.48,2578.0960496
4.6747218,4.73219,513.0,3502.0,0.5,4.74,11.5347
2.1040634,14.9729,1792.0,5973.3,1.54,4.1,1713.13
4.8163162,14.751756,1087.3512039,5290.0,1.1743,4.26,330.3698152
3.0923729,15.1739,1763.0,6510.2,1.76,4.07,1605.66
4.120004,10.4236143,1034.5151246,5497.6,0.902842,4.51,270.6876112
0.91677,3.12766,2236.0,5825.0,1.71,4.04,4151.31
13.247777,11.7716,817.0,5373.8,0.89,4.51,74.203
3.1833919,13.8362,1269.0,6405.0,1.39,4.27,430.956
0.7729066,6.51984,1893.0,6125.0,1.19,4.35,2135.77
3.2551315,17.8868067,1512.6883561,6433.0,1.3329901,4.3,1237.4249188
0.689421,16.3132,1828.0,5270.0,2.6,,1853.96
0.426988,11.5872,1311.0,5333.5,0.96,4.43,490.784
3.4859402,14.101,1137.0,5941.0,1.18,4.33,278.288
2.3505698,12.9823,1434.0,5356.0,1.22,,703.632
4.3497551,7.82395,1383.0,5667.3,1.88,4.35,607.963
5.4913314,,1033.1170744,6364.0,,,269.2273389
1.3287182,21.995993,2253.470434,6273.0,1.67606,4.08,6094.3649753
3.5910692,18.7998,1233.0,5736.0,1.09,4.38,383.951
3.6015056,12.3972,1353.0,6055.0,1.03,4.46,556.616
4.8701613,6.13443,953.0,5268.0,0.55,4.92,137.254
3.4287311,16.9576,1020.0,5231.0,0.91,4.47,180.283
9.162268,11.8107,674.0,4935.8,0.75,4.59,34.4415
3.8996784,12.1415,1786.0,6382.0,2.01,3.94,1690.71
3.2783445,8.32327,1605.0,5940.7,1.49,4.13,1102.7
1.6709011,5.3730452,1959.4946555,7051.0,1.2684,4.42,3484.153938
1.8865581,7.71451,,5564.2,1.36,,646.542
3.1228396,13.4539,850.0,4262.0,0.77,4.49,86.7639
5.7217124,9.1008936,1070.6686102,5541.0,1.19313,4.28,310.5569713
7.4659746,15.9063,1350.0,6439.0,1.95,3.97,553.011
4.3622356,11.0608,856.0,4486.0,0.78,4.5,89.5299
1.6832809,,,5286.9,,,
2.2458338,8.19934,924.0,4377.0,0.76,4.51,121.462
6.3096313,6.46255,972.0,5829.0,0.96,4.5,148.356
2.5336422,29.183,2065.0,6038.0,1.36,4.22,3022.37
1.227961,,1355.0,4508.0,,,560.674
3.4470312,11.2549,1207.0,5629.0,0.9,4.53,352.463
0.247325,10.7717369,,6316.0,1.74395,3.75,
11.4520097,9.64471,1156.0,6193.0,1.52,4.15,296.562
0.8831279,4.3749094,1609.5701933,5151.4,0.86,4.51,1586.2100083
12.8770845,10.8337698,830.8781535,5953.0,1.10769,4.39,112.6342216
5.6155837,7.87868,1394.0,5998.0,1.51,4.13,627.845
3.3133491,14.7466,1790.0,6690.0,1.56,4.21,1705.48
3.3792968,,955.0,6125.1,,,138.369
3.7462806,17.5312,,5737.0,1.12,,819.165
2.7674682,11.0509,1539.0,5890.0,1.41,4.17,932.409
1.8641295,6.95296,1162.0,5293.0,1.02,4.38,302.749
4.132031,3.73783,823.0,5657.6,0.53,,76.3127
10.0550764,20.5931944,986.030109,5960.0,1.31971,4.23,223.3992486
1.5380702,18.9812,1862.0,6125.0,2.06,3.87,1996.94
1.755115,33.1493745,2358.8436545,5889.0,2.4012699,3.71,7316.7400883
1.9740614,,1452.9285261,3633.7,,,1053.2751311
2.5850398,14.2221,1360.0,5770.0,1.2,,568.458
1.2979921,39.1860336,1687.3618388,4965.0,2.63993,,1915.81643
1.3570332,,3013.0,12679.0,,,13694.3
3.8099858,18.6054746,1603.7202215,6674.0,1.58842,4.19,1563.275145
2.4563456,,1350.8659866,4908.5,,,786.9915489
4.3167817,,1037.0,5276.4,,,192.446
3.2346944,13.3160023,1374.5742272,5613.0,1.3147399,4.2,843.7111506
1.9115371,,,,,,
1.8532983,,1304.0,6292.8,,,480.295
5.6133922,15.2695,861.0,5848.0,1.07,4.41,91.3894
7.3105415,15.0553,1068.0,6353.0,1.58,4.14,216.462
6.0978165,14.2859,1143.0,6255.0,1.11,4.44,283.742
3.0002084,25.2021,1471.0,5767.0,1.41,4.15,777.419
3.1198404,12.1758,1324.8877848,6011.2,1.13476,,728.1777183
2.5313956,23.2858,2166.0,5854.0,1.13,4.36,3659.88
4.2021893,14.1363,1332.0,6702.0,1.42,4.29,523.564
4.9807125,17.2544,1086.0,5545.7,1.04,4.39,231.2
2.91463,9.96391,,5484.8,0.99,,588.827
19.5105608,,,,,,
2.9150294,12.8379,1293.0,5385.0,1.08,4.33,464.816
10.9803025,7.58741,,5951.0,1.27,,73.7576
3.2493152,10.3587,1011.0,5371.2,1.04,4.37,173.46
1.7088305,,1358.0,5253.2,,,564.614
24.0819851,9.42632,609.0,5952.0,1.05,4.43,22.9814
0.4399856,18.9074,1721.0,4423.0,1.1,4.19,1456.36
3.3952015,,1180.0,5673.6,,,321.993
1.3460633,14.2662,1650.0,5788.7,1.09,4.38,1231.36
2.5733766,,,,,,
11.8886495,11.0233,954.0,5773.9,1.21,4.28,138.065
0.8275646,8.41789,1793.0,6203.3,1.32,,1716.01
3.0193545,14.357,1657.0,6341.0,1.42,4.23,1252.3
9.30734,30.7623,1163.0,5819.0,1.35,4.34,304.138
3.6217624,10.1723,1313.0,5788.0,1.28,4.24,493.866
4.1124956,12.4396125,1510.4570936,6145.0,1.64364,4.07,1230.1400953
3.6566206,13.587,908.0,4489.2,0.91,4.37,113.212
19.5112506,,,,,,
5.5809252,8.10167,743.0,4455.0,0.76,4.53,50.6483
3.00782,12.7824,1606.0,5999.1,1.54,4.11,1104.67
2.3378096,,,,,,
4.0257967,,2175.0,9045.0,,,3715.8
1.6566182,15.7246,2108.0,6504.0,1.38,4.28,3282.03
2.3627442,5.15542,1798.0,5939.0,1.18,4.32,1735.39
2.2060441,18.0034887,2132.8216494,6313.0,2.0898499,3.89,4890.3412284
1.5297119,9.91839,2136.0,6683.0,2.05,3.96,3456.41
5.1627718,15.0573,1273.0,6749.0,1.08,4.53,437.179
2.75753,6.99891,1044.0,5776.5,1.94,2.99,197.323
5.20807,16.3192,1097.0,5836.5,0.94,4.51,240.959
2.090218,19.2766,2186.0,6328.0,2.08,,3795.71
7.7971071,22.9819,603.0,4978.0,1.47,,22.0881
1.6224281,7.12755,2204.0,7517.0,1.98,4.08,3920.08
3.2891219,15.1457,1941.0,6947.0,1.64,4.19,2357.82
2.0958074,7.63843,2226.0,6793.0,1.6,4.2,4081.38
8.61346,20.6812,1009.0,6595.0,1.6,4.17,172.513
4.2768515,12.027,1508.0,5691.0,1.73,3.96,860.304
3.9678136,2.81756,1664.0,6138.0,1.03,4.48,1275.1
6.4751256,,688.0,4899.8,,,37.2725
4.1394473,12.776,,6014.9,1.96,,454.749
3.146714,12.1786,1067.0,5197.0,1.37,4.11,215.374
4.2955192,13.6703,1162.0,5875.0,0.95,4.51,302.917
2.9075077,12.0308,1421.0,5709.0,1.18,4.3,677.605
20.5020769,11.7145,795.0,4511.0,0.78,4.51,66.4002
7.0327412,11.4154,802.0,5021.0,0.83,4.52,68.7158
1.5265889,12.3611,1239.0,4887.0,0.77,4.57,391.362
3.2464257,12.7086,1156.0,5729.0,1.35,4.19,297.123
0.4191451,6.1769613,2800.0152156,5430.0,1.39542,4.4,14526.5528051
4.4781603,9.2972393,1247.1537636,6074.0,1.20333,4.33,571.7432004
3.8348994,10.5061,1354.0,5849.3,1.56,4.08,559.599
9.3108074,10.1812,1193.0,6243.0,1.89,3.97,336.791
2.9478339,18.9265,2025.0,6296.0,1.35,4.27,2791.77
3.502221,14.1347,1339.0,5983.0,1.21,4.31,533.699
0.8102219,7.01523,1685.0,6329.0,2.03,3.92,1338.85
2.7022764,15.3559,1536.0,5969.0,1.43,4.17,925.842
2.0325685,11.846,1014.0,4950.0,0.85,4.49,175.933
2.7176413,17.2275,1775.0,6567.0,1.52,4.21,1649.78
6.481666,22.7901,,7849.0,1.99,,1063.58
2.2020405,,1176.0,5276.4,,,317.569
3.1872086,21.2058311,1713.5741385,6578.0,1.64157,4.14,2037.6641193
5.2019364,9.64178,1170.0,6111.0,1.27,4.29,312.039
4.1632657,17.3522,846.0,5145.0,1.34,4.12,85.347
0.3093954,15.7244,1789.0,4769.0,0.73,4.59,1703.73
1.8639309,14.7339,3289.0,6527.4,1.57,4.18,19428.3
1.0372587,4.6818337,2118.4620452,6049.0,1.3164999,4.25,4759.9649159
1.1239202,8.30438,1749.0,7786.1,2.06,4.08,1555.17
3.1940809,12.9018,1741.0,6417.0,2.24,3.85,1528.03
0.9277787,13.2413,1638.0,6123.0,2.42,3.74,1195.25
1.9410635,11.8231228,1750.0498731,6497.2,1.46336,,2216.7805559
1.6127665,,1821.0,5359.2,,,1829.12
5.271813,10.3325,1272.0,5947.6,0.73,,435.707
4.118418,17.7065,1178.0,6374.0,1.5,4.19,320.761
0.476873,16.2032,2388.0,5877.0,3.57,,5402.97
2.5650361,13.0681,1441.0,5866.0,1.34,4.21,717.151
2.5402287,16.3917196,1939.0,9339.0,1.5968,4.41,7355.9058604
5.7694373,11.9640451,1230.8833686,5499.0,1.5989701,4.01,542.4861018
2.2019606,3.97533,2332.0,6269.0,1.35,4.26,4911.26
2.8300213,6.47417,1292.0,6205.0,1.01,4.51,462.811
14.9857436,9.39924,984.0,5279.0,0.86,4.52,155.741
17.6229161,11.2819,614.0,5973.8,1.21,4.31,23.6888
2.6797436,12.2250402,1316.5338707,5573.0,1.07552,4.37,709.9849597
8.2064867,14.6693181,757.8882131,5236.1,0.824569,4.55,77.9725277
0.5045539,18.3768141,2289.4942693,5227.0,1.0,,6493.5059824
1.6667559,5.73913,2211.0,7189.4,1.4,4.35,3970.53
5.8677921,12.8354727,997.224075,5565.6,1.04333,4.39,233.7179242
1.4658218,12.9122,1311.0,5586.0,1.36,4.17,491.415
2.5492773,13.2377,1647.0,6862.4,2.07,3.98,1223.62
3.2905683,14.6087971,1240.8835851,5689.0,1.06203,4.39,560.3316578
3.8960447,12.1478,976.0,5295.0,1.02,4.38,151.232
2.9859012,14.0883,1195.0,6709.5,1.94,4.02,339.369
2.8989758,10.0928,1247.0,5908.0,1.47,4.13,401.9
3.6754815,22.3487036,1517.2980079,6305.0,1.4902101,4.18,1252.5773445
3.6346303,13.6402,1067.0,5058.0,0.85,4.51,215.456
4.89577,3.30734,1097.0,5883.0,1.77,,240.778
3.365343,16.7174,2373.0,9582.0,1.83,4.3,5266.4
3.7440143,7.2887349,1571.1998285,6048.0,1.7045799,4.03,1440.2792168
9.5537684,18.0441,933.0,5816.0,1.27,4.25,125.806
1.8418712,,1478.0,5952.0,,,792.653
3.0920297,,1251.106273,5804.0,,,579.0256574
5.4722557,11.5748,1619.0,5847.0,2.8,3.57,1142.88
1.7946783,8.71041,2288.0,6351.0,1.68,4.09,4554.66
4.2745762,10.7453,1625.0,6375.0,1.79,4.04,1157.67
5.1139634,12.9912,1069.0,6451.0,1.49,4.21,217.091
3.052529,16.9171,1727.0,6802.0,1.38,4.32,1477.03
6.5832019,7.13313,1003.0,5809.0,0.97,4.48,168.677
5.9594909,12.8042,891.0,5950.0,1.0,4.47,105.077
6.70145,8.15246,501.0,4130.0,0.74,4.51,10.4754
3.0327366,19.6858,1608.0,7124.0,1.79,4.13,1111.89
11.2645152,,1055.0,5869.8,,,205.818
8.990904,10.4018,771.0,5354.0,1.07,4.35,58.9074
3.9014904,16.2567,1511.0,5512.0,1.69,3.97,865.697
2.5071775,14.7740421,1474.726076,5996.0,1.1625,4.35,1117.8060083
3.6794732,11.3997,1539.0,5823.0,1.42,4.15,933.522
1.4338615,12.3818,989.0,3913.0,0.67,4.59,158.892
1.4259934,12.6369,1530.0,5955.0,1.75,3.99,910.147
5.7042858,5.0247868,1249.9428806,5560.5,1.61148,4.01,576.8749367
3.910946,10.6878,1315.0,5642.0,1.54,4.07,497.733
9.0653768,9.03928,,5302.0,0.95,,27.2384
4.2545208,13.8532978,1320.6930092,5674.0,1.43536,4.13,718.999383
2.589659,14.9823,1905.0,6650.0,1.75,4.1,2190.57
2.5658729,14.4803,1206.0,5003.0,1.39,,351.223
3.4379994,13.3167,1637.0,6193.0,1.44,4.2,1192.84
5.9493696,11.8844,1091.0,5590.0,1.15,4.31,235.266
3.9349141,14.3155,1586.0,6200.0,1.61,4.1,1051.8
3.0537856,17.9453,1369.0,6103.0,1.46,4.17,583.27
2.9264345,6.98436,1353.0,5121.0,0.8,4.57,557.455
4.2794669,9.0099926,750.296567,4314.0,0.703041,4.57,74.8950024
6.6926834,9.62132,1421.0,5918.0,1.75,3.98,678.724
5.451593,11.1974,1231.0,5773.0,1.87,3.91,359.92
1.5570251,10.9349,1644.0,5590.0,1.5,4.08,1213.68
8.6187455,15.6647,1011.0,7400.0,2.37,3.92,173.998
1.9804293,10.1264,3107.0,6381.0,1.29,4.32,15472.4
4.1273472,20.1447,1582.0,7795.0,1.44,4.39,1041.76
1.3298469,6.98364,3735.0,5791.1,0.81,4.69,32313.0
17.8552322,14.5976753,938.3377787,6779.2,1.49114,4.25,183.2136427
4.0875563,19.9932642,1626.8581476,6454.0,1.55158,4.26,1655.4640288
4.3170598,12.9424,1215.0,6017.0,1.25,4.29,361.994
1.764534,23.84,2124.0,6479.0,1.2,4.4,3379.0
1.9990323,12.7486,1098.0,5675.0,1.07,4.38,241.443
4.4178042,6.4020317,861.4483375,4864.0,0.785799,4.55,130.1481354
4.5956692,14.2314,,6157.0,1.3,,485.021
0.9399664,6.6149456,3122.4488768,6300.3,2.5465,3.72,22464.7891996
2.1083693,13.1161,3226.0,10984.0,1.35,4.64,17992.5
3.007925,15.3022,1704.0,7457.0,1.68,4.14,1401.91
2.7568649,,,,,,
9.8170028,12.7271,1043.0,5994.3,1.49,4.13,196.707
3.6691817,,891.0,4675.9,,,104.96
8.084554,14.1848,990.0,5739.0,1.15,4.33,159.573
4.6387689,13.0535,1153.9361568,5543.7,1.2,4.27,340.838
1.0590994,10.6616565,2988.2080302,9332.0,1.42848,4.5,18843.6190459
2.9594596,7.75397,868.0,5560.0,1.19,4.28,94.5522
3.8850001,12.1627174,1031.9739072,5382.2,0.89315,4.51,268.037691
3.7178656,13.6754452,1372.1195235,6268.0,1.23586,4.34,837.7005046
4.9513106,14.0040077,1294.5600539,5914.0,1.43625,4.16,663.7580626
4.8709815,21.2108,1385.0,5908.0,1.87,3.92,611.598
1.0358225,10.1292,1819.0,6180.0,1.14,4.4,1819.34
4.8504819,17.4413086,1628.0490201,6313.0,2.05899,3.9,1660.3166024
3.2371501,13.8548638,1428.7894629,5800.1,1.35302,4.19,984.9041254
3.244299,12.9273057,1567.7850348,5999.0,1.5585901,4.1,1427.7989564
0.4568,6.64264,1616.0,5777.0,1.03,4.35,1132.97
5.4290781,24.5471729,1505.5491913,6403.0,1.86967,4.01,1214.2295602
2.5972551,23.7348191,2181.3842633,7054.0,2.1075301,3.98,5351.1817869
3.1235179,13.2914966,1199.6413306,5376.0,1.04447,4.37,489.470679
0.6848358,4.49427,1907.0,6385.1,1.1,4.47,2198.68
2.3378945,8.31293,1543.2507377,6666.8,1.33,,1340.5004828
7.1404043,10.5731,751.0,5886.6,1.11,4.38,53.052
4.8206566,15.025,1404.0,6002.0,1.13,4.38,645.538
3.3794034,10.0889,1540.0,6072.0,1.67,4.04,934.748
3.0525705,,1498.0,4817.8,,,837.822
2.0252285,,1267.0,3600.5,,,39543.7591713
3.5608112,10.4972,1390.0,5659.0,1.47,4.1,621.482
2.1510781,,1469.0,5769.0,,,773.155
3.9935853,21.2425,1501.0,5709.0,0.94,4.5,842.898
3.4677103,12.3649,1133.0,5645.0,1.18,4.29,273.655
3.9982381,20.4596,1091.0,5509.0,0.88,4.53,235.437
1.4032876,,2464.0,5649.5,,,6122.38
5.2803048,,,,,,
0.3859142,7.76491,2999.0,6721.0,1.05,4.55,13435.8
2.1357662,18.0173,2254.0,7428.0,1.52,4.3,4286.56
2.9677851,24.1966313,1662.4326793,6185.0,1.58557,4.11,1805.0833967
3.412893,14.5305,1206.0,5691.0,1.13,4.33,351.311
2.24172,28.4732,2029.0,6292.0,1.88,3.98,2815.2
3.5366051,13.8209,1263.0,6026.0,1.19,4.34,423.46
2.9599541,15.9636,1692.0,6267.7,1.84,4.0,1361.35
2.7559464,,1720.0,6277.0,,,1455.77
2.3725483,14.8302,1220.0,6019.0,2.08,3.85,368.442
3.4930546,13.1021,1400.0,5986.0,1.42,4.17,639.317
2.025289,12.3405,1349.0,5297.4,0.86,4.52,550.936
3.8780401,8.5758,1380.0,5617.0,1.15,4.31,602.229
3.8784358,11.8812,1169.0,5636.0,1.14,4.32,310.093
0.7614693,,1746.0,5813.0,,,1543.61
7.4832824,12.264,939.0,5306.0,1.06,4.35,129.267
2.4843369,8.59746,991.0,5608.0,1.76,3.94,160.141
1.3828196,15.7062,1567.0,6362.0,1.45,4.22,1001.35
4.8435717,15.3767,1429.0,5552.0,1.01,4.42,693.687
5.3890264,,867.0,3930.3,,,93.9124
2.128423,,1419.0,3689.6,,,674.806
1.3677581,11.144,1376.0,5355.0,1.37,,596.492
5.2330803,12.7241,1567.0,6375.0,1.49,4.2,1001.08
4.0668012,10.2315,1129.0,5789.0,0.98,4.47,270.456
2.9519989,15.6964,1660.0,6136.0,1.73,4.03,1262.03
12.8777188,,808.0,5281.8,,,70.9259
0.5438807,6.46581,1655.0,5259.0,0.98,4.41,1246.75
0.77685,3.28324,2240.0,5190.0,0.96,4.42,4180.32
2.625748,12.4597,1950.0,6693.0,1.89,4.04,2401.54
3.6525305,14.7302,1553.0,5930.0,1.47,4.14,967.919
5.2667367,8.71675,1106.0,5938.0,1.6,4.06,248.814
1.3176767,4.16809,2137.0,7176.0,1.73,4.16,3463.78
3.310636,,935.0,3245.0,,,126.954
9.10326,26.9344,781.0,5467.0,1.21,4.26,61.7667
3.121339,9.21314,1091.0,3858.0,0.56,4.69,235.634
3.0373017,,2095.0,4903.0,,,3202.79
4.4168832,14.9431,1314.0,5847.0,1.42,4.16,495.827
5.2462501,,1048.9603973,3882.0,,,286.1260306
2.7567478,,,,,,
3.5410781,4.63661,906.0,4652.0,0.82,4.48,112.33
11.3201226,12.7584,640.0,4971.0,0.74,4.61,28.0204
4.1584817,16.4644,,7486.0,1.87,,1630.09
3.7037478,14.1169,1935.0,6688.0,2.2,3.91,2328.97
3.0827487,20.1593,2054.0,7658.5,1.61,4.28,2957.04
16.45209,8.62362,,5573.0,1.85,3.89,
4.4064273,14.7596,983.0,6592.0,1.86,4.04,155.508
8.4843917,13.159,1243.0,5859.7,1.65,4.03,396.459
5.5280331,9.24388,1487.0,,2.11,,811.914
3.8212977,11.6869491,1087.6474599,5342.0,0.992137,4.41,330.730008
0.896271,13.8677,1490.0,5726.0,1.22,4.27,818.614
2.1461672,16.91,1414.0,6046.0,1.41,4.19,663.959
1.540776,13.3674,1061.0,4234.0,0.77,4.49,210.669
11.0783748,10.2336,686.0,5623.0,1.06,4.39,36.8868
15.9544918,9.88117,584.0,4798.0,0.82,4.51,19.3942
1.2220437,14.8723,1556.0,5196.0,1.0,4.38,973.648
0.6680065,15.4569,2613.0,5159.0,3.77,,7749.15
14.4832964,13.2087,1088.0,6039.0,1.02,4.47,232.655
3.383466,4.68953,1355.0,5838.0,1.23,4.28,559.625
16.1020097,13.9974,710.0,6010.0,0.92,4.56,42.3341
5.6922342,4.57552,1067.0,5648.0,1.12,4.34,215.174
3.2693612,9.96136,1141.0,5814.0,0.93,4.52,281.839
3.4952497,12.6528,742.0,4304.8,0.9,4.36,50.504
2.0436029,13.3605,1179.0,5568.0,1.13,4.32,321.632
3.2956376,12.4635,983.0,4646.6,0.86,4.44,155.029
16.5968329,4.85367,827.0,6329.0,1.16,4.41,77.8158
1.8460997,16.4485,2150.0,6123.9,1.48,4.16,3553.44
5.1119781,10.6694,1521.0,8562.0,2.67,3.91,890.377
3.0012386,14.4673,1604.0,6331.0,1.21,4.37,1099.61
13.2681095,11.9718,862.0,6364.0,2.48,3.75,91.8511
2.3304358,17.6763,2343.0,7763.0,1.77,4.21,5011.25
4.1343989,18.5459,1319.0,6320.0,1.35,4.27,503.511
2.7020875,15.6063,2079.0,7798.0,1.57,4.31,3103.65
5.7672677,,,,,,
1.3168344,,1027.0,5211.7,,,184.682
9.94915,24.5989,903.0,5852.0,1.65,4.03,110.866
5.939725,14.4394,822.0,5568.0,1.55,4.05,76.1581
2.9489639,11.3327,1471.0,6506.0,2.15,3.9,779.001
2.3097953,12.6197,2193.0,7300.0,2.01,4.05,3845.9
2.9919962,13.6621,1187.0,5247.0,1.01,4.39,329.849
2.8281656,17.6399,1654.0,6412.2,1.16,,1162.44
1.3071566,11.1657,2046.0,5958.0,0.96,4.51,2913.52
1.8092906,23.2306,1774.0,6905.0,1.77,4.12,1647.22
0.58007,16.4382,2592.0,6875.0,1.33,4.37,7501.75
2.3483946,19.5614,2391.0,6155.0,1.82,3.98,5427.95
1.3934565,,1345.0,3301.0,,,544.526
4.6027498,11.7236575,1282.5626085,5909.0,1.3408999,4.21,639.4922705
0.5465391,9.5365498,2961.8427338,6091.0,1.66057,4.05,18187.3314373
1.0571733,12.0066,1901.0,6307.0,2.53,3.72,2168.84
3.0223957,11.507,1477.0,4653.0,0.75,4.56,791.733
2.8090597,12.0828,1568.0,5852.0,1.52,4.1,1004.86
4.2732096,,1145.0,5332.0,,,286.212
1.0664194,14.3422,2016.0,5897.0,1.18,4.33,2742.65
4.1794516,13.3164,1488.0,6151.0,1.96,3.92,815.017
10.1923252,5.40312,1209.0,5767.0,1.28,4.23,355.136
5.0648278,13.6307,1452.0,6411.0,1.34,4.29,738.156
3.7852328,4.7864833,1288.0445455,6150.0,1.1289999,4.4,650.4958544
1.0815202,17.3782,1712.0,6260.0,1.78,4.02,1428.47
2.0180196,12.168,1330.0,5544.0,0.96,4.47,520.136
3.1785277,,1476.0,3540.7,,,788.118
3.9823479,,1044.0,3986.0,,,197.455
1.9242952,16.9815,1965.0,6324.3,1.48,4.19,2478.4
2.265394,12.6882,1757.0,5568.0,1.86,3.89,1585.08
10.1822686,,,,,,
1.2436504,11.1385,1494.0,6070.0,1.18,4.35,828.458
1.4893582,12.5424,1850.0,6208.0,1.11,4.42,1946.1
3.7465541,,1492.0,5766.6,,,824.101
9.3236885,13.41,631.0,5505.0,1.15,4.3,26.3577
1.805376,12.0157766,1226.8109303,5090.0,0.820538,4.54,535.3422852
4.9056578,9.37482,1211.0,5989.7,1.01,4.47,357.504
4.0088245,11.5444262,914.3568608,5007.0,0.795696,4.56,165.190061
3.7026941,20.0,1343.0,6282.0,1.5,4.17,540.162
3.2523102,9.6972,1231.0,5396.4,0.9,4.5,382.391
8.0635,24.3071,1390.0,5657.0,1.71,3.97,621.088
5.016641,17.7733,1310.0,6616.0,1.83,4.05,489.828
4.0517972,11.2646,1321.0,6284.0,1.45,4.2,506.135
2.3874731,15.9427336,1661.0534911,6566.0,1.27379,4.36,1799.1007103
1.2678043,8.74635,1186.0,5303.0,0.9,4.49,328.939
1.0666963,,1783.8643732,4893.1,,,2393.1412334
3.6554335,15.7486,1568.0,6321.0,1.56,4.15,1005.1
9.312167,,918.0,3979.0,,,118.249
3.5884855,,,,,,
